Diversified Trader Index Month 9 11.09 1/2006 
IASG CTA Index Month 9 8.35 12/2005 
Diversified Trader Index Month 8 8.35 12/2005 
Trend Following Strategy Index Month 5 8.35 12/2005 
Systematic Trader Index Month 6 8.35 12/2005 
IASG CTA Index Annual 8 32.34 2005 
IASG CTA Index Month 5 15.27 11/2005 
Trend Following Strategy Index Month 5 15.27 11/2005 
Diversified Trader Index Month 5 15.27 11/2005 
Systematic Trader Index Month 5 15.27 11/2005 
Diversified Trader Index Month 4 13.57 9/2005 
IASG CTA Index Month 4 13.57 9/2005 
Systematic Trader Index Month 3 13.57 9/2005 
Program Name CAROR 
The Mulvaney Global Markets Fund 11.73% 
Trend-following 100.00%
Annualized Vol 33.10%
Sharpe (RFR=1%) 0.47
CAROR 11.73%
Assets $ 153.0M
Worst DD -45.20
S&P  Correlation -0.12
