IASG CTA Index Month 8 28.68 2/2008 
Diversified Trader Index Month 8 28.68 2/2008 
IASG CTA Index Month 9 13.02 12/2007 
Diversified Trader Index Month 5 13.02 12/2007 
Systematic Trader Index Month 4 13.02 12/2007 
Trend Following Strategy Index Month 3 13.02 12/2007 
Trend Following Strategy Index Month 4 18.19 10/2007 
IASG CTA Index Month 4 18.19 10/2007 
Diversified Trader Index Month 4 18.19 10/2007 
Systematic Trader Index Month 4 18.19 10/2007 
Trend Following Strategy Index Month 5 13.44 4/2007 
IASG CTA Index Month 9 13.44 4/2007 
Systematic Trader Index Month 8 13.44 4/2007 
Diversified Trader Index Month 8 13.44 4/2007 
Systematic Trader Index Month 5 12.94 12/2006 
Diversified Trader Index Month 5 12.94 12/2006 
Trend Following Strategy Index Month 5 12.94 12/2006 
IASG CTA Index Annual 5 40.32 2006 
IASG CTA Index Month 5 12.94 12/2006 
IASG CTA Index Month 5 12.50 10/2006 
Systematic Trader Index Month 2 12.50 10/2006 
Trend Following Strategy Index Month 2 12.50 10/2006 
Diversified Trader Index Month 3 12.50 10/2006 
Trend Following Strategy Index Month 9 5.33 9/2006 
Diversified Trader Index Month 10 5.33 9/2006 
Diversified Trader Index Month 8 18.53 4/2006 
IASG CTA Index Month 8 18.53 4/2006 
Program Name CAROR 
Superfund Green GOLD SICAV 15.73% 
Superfund Green SILVER SICAV 15.66% 
Superfund Green Master 10.79% 
Superfund Green USD SICAV 8.63% 
Superfund Green Q-AG 7.52% 
Superfund Green EUR SICAV 6.01% 
Superfund Green Gold A (SPC) 5.40% 
Superfund Green Gold B (SPC) 5.39% 
Trend-following 100.00%
Annualized Vol 34.78%
Sharpe (RFR=1%) 0.29
CAROR 5.39%
Assets $ 8.9M
Worst DD -65.14
S&P  Correlation 0.07
